8.947 2 IMU_GYRO_RAW -20 11 -12
8.950 2 IMU_ACCEL_RAW -2018 -35 59
8.994 2 IMU_MAG_RAW -275 69 -145
8.997 2 IMU_GYRO_RAW -21 10 -13
9.000 2 IMU_ACCEL_RAW -2018 -34 65
9.044 2 IMU_MAG_RAW -275 69 -145
9.046 2 DOWNLINK_STATUS 0 9 10419 590 0 1145. 65. 56.9
9.047 2 IMU_GYRO_RAW -20 11 -14
9.050 2 IMU_ACCEL_RAW -2014 -31 66
9.094 2 IMU_MAG_RAW -275 69 -145
9.097 2 IMU_GYRO_RAW -21 12 -13
9.100 2 IMU_ACCEL_RAW -2016 -30 55
9.144 2 IMU_MAG_RAW -275 69 -145
9.147 2 IMU_GYRO_RAW -20 12 -14
9.150 2 IMU_ACCEL_RAW -2014 -34 61
9.196 2 BARO_RAW 0. 0.
9.199 2 IMU_MAG_RAW -275 69 -145
9.202 2 IMU_GYRO_RAW -20 12 -13
9.206 2 IMU_ACCEL_RAW -2012 -29 65
9.244 2 IMU_MAG_RAW -275 69 -145
9.247 2 IMU_GYRO_RAW -20 11 -14
9.250 2 IMU_ACCEL_RAW -2011 -40 60
9.295 2 DL_VALUE 23 0.05
9.298 2 IMU_MAG_RAW -275 69 -145
9.301 2 IMU_GYRO_RAW -21 11 -13
9.305 2 IMU_ACCEL_RAW -2016 -38 61
9.344 2 IMU_MAG_RAW -275 69 -145
9.347 2 IMU_GYRO_RAW -21 12 -13
9.350 2 IMU_ACCEL_RAW -2009 -34 59
9.394 2 IMU_MAG_RAW -275 69 -145
9.397 2 IMU_GYRO_RAW -20 12 -13
9.400 2 IMU_ACCEL_RAW -2016 -35 60
9.444 2 IMU_MAG_RAW -275 69 -145
9.447 2 IMU_GYRO_RAW -21 12 -13
9.450 2 IMU_ACCEL_RAW -2015 -37 63
9.494 2 IMU_MAG_RAW -275 69 -145
9.497 2 IMU_GYRO_RAW -20 11 -14
9.500 2 IMU_ACCEL_RAW -2009 -33 63
9.544 2 IMU_MAG_RAW -275 69 -145
9.547 2 IMU_GYRO_RAW -20 11 -13
9.550 2 IMU_ACCEL_RAW -2013 -33 57
9.594 2 IMU_MAG_RAW -275 69 -145
9.597 2 IMU_GYRO_RAW -20 11 -14
9.601 2 IMU_ACCEL_RAW -2009 -34 60
9.644 2 IMU_MAG_RAW -275 69 -145
9.648 2 IMU_GYRO_RAW -20 12 -13
9.650 2 IMU_ACCEL_RAW -2012 -34 59
9.697 2 BARO_RAW 0. 0.
9.700 2 IMU_MAG_RAW -275 69 -145
9.703 2 IMU_GYRO_RAW -20 13 -13
9.706 2 IMU_ACCEL_RAW -2014 -33 60
9.743 2 IMU_MAG_RAW -275 69 -145
9.747 2 IMU_GYRO_RAW -20 12 -14
